c52_1.txt;9795.6;0.27;9780.0;0.2
c52_2.txt;10337.0;0.4;10206.6;0.27
c52_3.txt;9458.6;0.3;9439.6;0.23
c52_4.txt;10371.0;0.33;10364.2;0.31
c52_5.txt;11145.5;0.36;11121.0;0.25
c52_6.txt;11146.5;0.4;11112.0;0.28
c52_7.txt;10360.0;0.33;10252.5;0.19
c52_8.txt;10623.0;0.42;10576.0;0.3
c52_9.txt;11634.0;0.41;11569.0;0.28
c52_10.txt;11595.8;0.43;11590.6;0.26
c52_11.txt;11229.0;0.29;11052.2;0.21
c52_12.txt;11313.4;0.33;11283.6;0.24
c52_13.txt;18437.2;0.33;18290.6;0.23
c52_14.txt;14757.6;0.32;14742.0;0.23
c52_15.txt;17115.8;0.3;17060.2;0.23
c52_16.txt;15879.0;0.33;15863.8;0.24
c52_17.txt;19166.5;0.35;19137.5;0.24
c52_18.txt;16098.0;0.29;16028.5;0.23
c52_19.txt;17720.0;0.33;17675.5;0.27
c52_20.txt;18235.5;0.34;18120.5;0.29
c52_21.txt;19904.2;0.36;19904.2;0.25
c52_22.txt;17284.2;0.33;17223.8;0.25
c52_23.txt;17464.0;0.3;17425.4;0.22
c52_24.txt;16741.8;0.32;16609.8;0.25
c52_25.txt;51746.4;0.32;51689.4;0.3
c52_26.txt;44623.4;0.3;44559.8;0.25
c52_27.txt;47902.0;0.27;47645.0;0.2
c52_28.txt;42624.6;0.32;42536.6;0.19
c52_29.txt;51006.0;0.32;50589.0;0.27
c52_30.txt;45872.5;0.45;45712.5;0.26
c52_31.txt;62076.0;0.31;62045.5;0.25
c52_32.txt;41596.5;0.37;41521.0;0.23
c52_33.txt;53516.2;0.31;53093.0;0.18
c52_34.txt;43060.0;0.34;42996.2;0.21
c52_35.txt;57259.4;0.26;56994.0;0.25
c52_36.txt;40653.8;0.32;40407.4;0.22
c52_37.txt;16586.4;0.19;13770.6;0.3
c52_38.txt;17272.8;0.27;15635.8;0.23
c52_39.txt;14325.0;0.16;13103.0;0.16
c52_40.txt;15000.6;0.25;13931.6;0.21
c52_41.txt;13436.0;0.26;13408.0;0.2
c52_42.txt;16259.0;0.26;16246.0;0.19
c52_43.txt;14063.0;0.24;14008.5;0.17
c52_44.txt;15753.5;0.28;15729.0;0.17
c52_45.txt;14607.2;0.25;14602.4;0.2
c52_46.txt;17277.4;0.28;17257.8;0.19
c52_47.txt;15365.0;0.29;15004.0;0.2
c52_48.txt;17489.4;0.3;17428.4;0.18
c52_49.txt;21230.0;0.25;20399.8;0.18
c52_50.txt;23373.6;0.24;22292.8;0.18
c52_51.txt;26298.0;0.18;25300.2;0.12
c52_52.txt;23160.0;0.28;21863.2;0.23
c52_53.txt;20689.5;0.29;20558.5;0.21
c52_54.txt;22387.0;0.24;22365.0;0.2
c52_55.txt;20360.5;0.26;20214.0;0.19
c52_56.txt;20988.5;0.27;20938.5;0.17
c52_57.txt;24145.2;0.25;23922.0;0.16
c52_58.txt;24070.2;0.35;24070.2;0.22
c52_59.txt;22409.8;0.28;22373.2;0.17
c52_60.txt;22549.8;0.28;22549.8;0.18
c52_61.txt;58036.8;0.18;57362.0;0.24
c52_62.txt;46646.0;0.23;45696.0;0.21
c52_63.txt;51600.8;0.19;51158.4;0.21
c52_64.txt;52132.2;0.22;50907.4;0.21
c52_65.txt;62572.5;0.24;62521.0;0.18
c52_66.txt;48937.0;0.28;48871.5;0.16
c52_67.txt;58170.5;0.21;58151.0;0.2
c52_68.txt;46907.0;0.28;46907.0;0.17
c52_69.txt;58895.4;0.26;58800.2;0.16
c52_70.txt;48149.4;0.29;48029.2;0.23
c52_71.txt;61391.2;0.23;61213.6;0.16
c52_72.txt;48847.0;0.26;48356.4;0.2
c52_73.txt;17041.6;0.18;17001.6;0.11
c52_74.txt;22595.8;0.16;22549.8;0.09
c52_75.txt;17905.8;0.14;17905.8;0.07
c52_76.txt;22717.8;0.13;22717.8;0.07
c52_77.txt;29275.5;0.15;23991.0;0.14
c52_78.txt;39741.0;0.15;34147.5;0.18
