c52_1.txt;9795.6;0.47;9780.0;0.33
c52_2.txt;10337.0;0.64;10206.6;0.43
c52_3.txt;9458.6;0.48;9439.6;0.38
c52_4.txt;10371.0;0.53;10364.2;0.42
c52_5.txt;11145.5;0.53;11121.0;0.34
c52_6.txt;11146.5;0.6;11112.0;0.38
c52_7.txt;10360.0;0.5;10252.5;0.29
c52_8.txt;10623.0;0.53;10576.0;0.4
c52_9.txt;11634.0;0.59;11569.0;0.4
c52_10.txt;11595.8;0.59;11590.6;0.41
c52_11.txt;11229.0;0.54;11052.2;0.32
c52_12.txt;11313.4;0.55;11283.6;0.41
c52_13.txt;18437.2;0.56;18290.6;0.41
c52_14.txt;14757.6;0.59;14742.0;0.4
c52_15.txt;17115.8;0.5;17060.2;0.39
c52_16.txt;15879.0;0.58;15863.8;0.41
c52_17.txt;19166.5;0.61;19137.5;0.38
c52_18.txt;16098.0;0.54;16028.5;0.37
c52_19.txt;17720.0;0.58;17675.5;0.35
c52_20.txt;18235.5;0.68;18120.5;0.42
c52_21.txt;19904.2;0.56;19904.2;0.32
c52_22.txt;17284.2;0.6;17223.8;0.37
c52_23.txt;17464.0;0.54;17425.4;0.34
c52_24.txt;16741.8;0.58;16609.8;0.39
c52_25.txt;51746.4;0.57;51689.4;0.46
c52_26.txt;44623.4;0.55;44559.8;0.43
c52_27.txt;47902.0;0.52;47645.0;0.32
c52_28.txt;42624.6;0.53;42536.6;0.29
c52_29.txt;51006.0;0.54;50589.0;0.4
c52_30.txt;45872.5;0.61;45712.5;0.42
c52_31.txt;62076.0;0.51;62045.5;0.39
c52_32.txt;41596.5;0.6;41521.0;0.46
c52_33.txt;53516.2;0.53;53093.0;0.31
c52_34.txt;43060.0;0.49;42996.2;0.4
c52_35.txt;57259.4;0.49;56994.0;0.35
c52_36.txt;40653.8;0.56;40407.4;0.39
c52_37.txt;16586.4;0.36;13770.6;0.37
c52_38.txt;17272.8;0.45;15635.8;0.34
c52_39.txt;14325.0;0.34;13103.0;0.29
c52_40.txt;15000.6;0.47;13931.6;0.36
c52_41.txt;13436.0;0.46;13408.0;0.35
c52_42.txt;16259.0;0.49;16246.0;0.31
c52_43.txt;14063.0;0.46;14008.5;0.28
c52_44.txt;15753.5;0.51;15729.0;0.28
c52_45.txt;14607.2;0.46;14602.4;0.31
c52_46.txt;17277.4;0.53;17257.8;0.32
c52_47.txt;15365.0;0.53;15004.0;0.35
c52_48.txt;17489.4;0.53;17428.4;0.31
c52_49.txt;21230.0;0.43;20399.8;0.33
c52_50.txt;23373.6;0.41;22292.8;0.33
c52_51.txt;26298.0;0.38;25300.2;0.23
c52_52.txt;23160.0;0.51;21863.2;0.36
c52_53.txt;20689.5;0.49;20558.5;0.32
c52_54.txt;22387.0;0.46;22365.0;0.32
c52_55.txt;20360.5;0.44;20214.0;0.32
c52_56.txt;20988.5;0.45;20938.5;0.28
c52_57.txt;24145.2;0.48;23922.0;0.28
c52_58.txt;24070.2;0.61;24070.2;0.4
c52_59.txt;22409.8;0.49;22373.2;0.32
c52_60.txt;22549.8;0.5;22549.8;0.3
c52_61.txt;58036.8;0.37;57362.0;0.36
c52_62.txt;46646.0;0.43;45696.0;0.35
c52_63.txt;51600.8;0.39;51158.4;0.33
c52_64.txt;52132.2;0.44;50907.4;0.37
c52_65.txt;62572.5;0.45;62521.0;0.29
c52_66.txt;48937.0;0.5;48871.5;0.28
c52_67.txt;58170.5;0.42;58151.0;0.32
c52_68.txt;46907.0;0.49;46907.0;0.3
c52_69.txt;58895.4;0.47;58800.2;0.28
c52_70.txt;48149.4;0.5;48029.2;0.36
c52_71.txt;61391.2;0.45;61213.6;0.31
c52_72.txt;48847.0;0.5;48356.4;0.32
c52_73.txt;17041.6;0.36;17001.6;0.21
c52_74.txt;22595.8;0.34;22549.8;0.19
c52_75.txt;17905.8;0.31;17905.8;0.18
c52_76.txt;22717.8;0.29;22717.8;0.16
c52_77.txt;29275.5;0.32;23991.0;0.26
c52_78.txt;39741.0;0.32;34147.5;0.32
c52_79.txt;30069.5;0.31;23705.5;0.28
c52_80.txt;42769.0;0.3;37590.0;0.26
c52_81.txt;29436.6;0.35;25855.8;0.28
c52_82.txt;48974.6;0.35;42296.8;0.32
c52_83.txt;41782.0;0.31;29958.6;0.26
c52_84.txt;44006.0;0.35;37862.2;0.36
c52_85.txt;28442.4;0.35;28442.4;0.18
c52_86.txt;34034.8;0.31;34027.8;0.18
c52_87.txt;27699.0;0.32;27593.8;0.17
c52_88.txt;34655.0;0.32;34623.0;0.16
c52_89.txt;39621.5;0.33;34029.5;0.29
c52_90.txt;49522.0;0.38;42746.0;0.23
c52_91.txt;40053.0;0.34;33227.0;0.23
c52_92.txt;46104.0;0.44;39490.0;0.34
c52_93.txt;49634.0;0.34;39845.4;0.23
c52_94.txt;49095.8;0.35;45218.2;0.28
c52_95.txt;44678.2;0.38;36527.4;0.28
c52_96.txt;58101.0;0.32;50175.6;0.29
c52_97.txt;70373.6;0.35;69633.0;0.22
c52_98.txt;88390.0;0.39;87285.0;0.21
c52_99.txt;79008.0;0.35;78603.2;0.23
c52_100.txt;71077.8;0.39;70089.2;0.23
c52_101.txt;81951.5;0.39;79626.0;0.21
c52_102.txt;91937.5;0.35;88671.0;0.22
c52_103.txt;82458.0;0.34;79867.0;0.19
c52_104.txt;81377.5;0.39;77354.0;0.28
c52_105.txt;79252.4;0.38;73701.8;0.3
c52_106.txt;92693.2;0.39;86037.8;0.26
c52_107.txt;67991.0;0.39;64000.0;0.37
c52_108.txt;69127.2;0.37;66727.6;0.29
