52_1.txt;9746.2;9746.19;0.0;422.56;328682.0;1
c52_2.txt;10125.2;10028.42;0.01;3600.0;4169040.0;0
c52_3.txt;9334.0;9333.99;0.0;119.34;113209.0;1
c52_4.txt;10332.0;10331.99;0.0;748.17;682395.0;1
c52_5.txt;11111.5;11111.49;0.0;123.35;146047.0;1
c52_6.txt;11007.5;10896.94;0.01;3600.0;4219444.0;0
c52_7.txt;10249.5;10249.49;0.0;114.39;117481.0;1
c52_8.txt;10510.0;10509.99;0.0;1362.78;1370997.0;1
c52_9.txt;11470.8;11470.79;0.0;414.88;495064.0;1
c52_10.txt;11561.4;11525.68;0.0;3600.0;3356392.0;0
c52_11.txt;11010.6;11010.6;0.0;73.68;88482.0;1
c52_12.txt;11249.2;11249.19;0.0;1127.08;1270570.0;1
c52_13.txt;18284.8;18284.78;0.0;1660.34;1193137.0;1
c52_14.txt;14390.2;14390.19;0.0;1594.44;1301964.0;1
c52_15.txt;16924.4;16924.39;0.0;423.6;310671.0;1
c52_16.txt;15733.0;15732.98;0.0;2603.49;1528276.0;1
c52_17.txt;18981.0;18980.98;0.0;2552.42;2195336.0;1
c52_18.txt;15919.0;15739.36;0.01;3600.0;3532075.0;0
c52_19.txt;17503.5;17503.49;0.0;577.59;476489.0;1
c52_20.txt;18056.0;18055.99;0.0;1211.52;992016.0;1
c52_21.txt;19803.0;19802.98;0.0;1417.63;1297791.0;1
c52_22.txt;17074.8;16782.88;0.02;3600.0;3550383.0;0
c52_23.txt;17395.6;17395.58;0.0;348.41;339006.0;1
c52_24.txt;16609.8;16609.79;0.0;1151.79;1245035.0;1
c52_25.txt;51449.2;51332.02;0.0;3600.0;1840525.0;0
c52_26.txt;44427.4;44303.35;0.0;3600.0;2641004.0;0
c52_27.txt;47569.0;47500.15;0.0;3600.0;2536915.0;0
c52_28.txt;42479.6;42394.6;0.0;3600.0;2486009.0;0
c52_29.txt;50492.5;50394.04;0.0;3600.0;2176634.0;0
c52_30.txt;45411.0;45195.2;0.0;3600.0;2796636.0;0
c52_31.txt;61766.5;61697.56;0.0;3600.0;2397564.0;0
c52_32.txt;41341.5;41341.46;0.0;1464.26;1120941.0;1
c52_33.txt;52902.6;52754.51;0.0;3600.0;2358107.0;0
c52_34.txt;42955.0;42954.96;0.0;869.07;853643.0;1
c52_35.txt;56869.8;56869.74;0.0;1130.86;1013377.0;1
c52_36.txt;40407.4;40407.38;0.0;856.29;881138.0;1
c52_37.txt;13734.6;13734.59;0.0;47.11;59146.0;1
c52_38.txt;15433.4;15433.39;0.0;2494.05;2540231.0;1
c52_39.txt;12592.6;12592.6;0.0;29.1;30293.0;1
c52_40.txt;13798.4;13798.4;0.0;136.19;125953.0;1
c52_41.txt;13337.0;13337.0;0.0;100.06;102243.0;1
c52_42.txt;16130.5;16130.5;0.0;371.63;322886.0;1
c52_43.txt;13936.0;13936.0;0.0;40.08;37950.0;1
c52_44.txt;15675.0;15675.0;0.0;66.86;56495.0;1
c52_45.txt;14560.2;14560.2;0.0;47.11;38943.0;1
c52_46.txt;17211.4;17211.4;0.0;113.05;101309.0;1
c52_47.txt;14815.8;14815.8;0.0;9.04;8664.0;1
c52_48.txt;17281.4;17281.4;0.0;45.15;34214.0;1
c52_49.txt;19933.6;19933.58;0.0;2225.75;1536076.0;1
c52_50.txt;21818.6;21730.02;0.0;3600.0;2150023.0;0
c52_51.txt;22844.2;22844.18;0.0;1237.05;1206941.0;1
c52_52.txt;21348.4;21290.98;0.0;3600.0;2513324.0;0
c52_53.txt;20286.0;20285.98;0.0;1110.96;960039.0;1
c52_54.txt;22161.5;22161.48;0.0;2957.62;2183549.0;1
c52_55.txt;20122.5;20122.48;0.0;652.46;457489.0;1
c52_56.txt;20903.0;20902.98;0.0;3232.75;2161199.0;1
c52_57.txt;23839.4;23839.38;0.0;291.66;287289.0;1
c52_58.txt;23936.6;23746.64;0.01;3600.0;3055116.0;0
c52_59.txt;22050.0;22049.98;0.0;1336.23;975954.0;1
c52_60.txt;22549.8;22549.78;0.0;459.46;370807.0;1
c52_61.txt;56409.6;56409.55;0.0;1355.03;658976.0;1
c52_62.txt;45278.8;44933.53;0.01;3600.0;2308062.0;0
c52_63.txt;50528.0;50527.95;0.0;2218.09;1123875.0;1
c52_64.txt;50240.2;50000.91;0.0;3600.0;2908850.0;0
c52_65.txt;62263.0;62262.94;0.0;1301.77;928107.0;1
c52_66.txt;48396.5;48396.45;0.0;1621.01;917732.0;1
c52_67.txt;57929.0;57656.5;0.0;3600.0;2100607.0;0
c52_68.txt;46846.5;46628.59;0.0;3600.0;2709075.0;0
