c52_82.txt;51746.8;0.38;42204.2;0.44
c52_83.txt;42542.0;0.46;30302.4;0.37
c52_84.txt;46799.2;0.33;38069.0;0.37
c52_85.txt;28506.4;0.49;28506.4;0.37
c52_86.txt;34000.8;0.32;33925.8;0.3
c52_87.txt;27699.0;0.37;27593.8;0.3
c52_88.txt;35022.0;0.33;34918.0;0.3
c52_89.txt;39970.0;0.4;34365.0;0.44
c52_90.txt;50541.0;0.38;44028.5;0.34
c52_91.txt;40459.0;0.32;33806.0;0.36
c52_92.txt;47062.0;0.36;40456.0;0.33
c52_93.txt;51631.4;0.49;40097.2;0.33
c52_94.txt;53216.0;0.43;45650.6;0.32
c52_95.txt;46014.6;0.38;36566.4;0.28
c52_96.txt;60338.4;0.46;49847.0;0.44
c52_97.txt;70775.6;0.37;69938.0;0.29
c52_98.txt;89050.8;0.38;88242.8;0.35
c52_99.txt;79588.4;0.4;78725.6;0.3
c52_100.txt;71499.0;0.39;70345.6;0.36
c52_101.txt;82347.5;0.44;80512.0;0.35
c52_102.txt;92980.0;0.46;90408.5;0.34
c52_103.txt;83650.0;0.45;81243.0;0.43
c52_104.txt;84353.0;0.51;81268.0;0.33
c52_105.txt;80686.2;0.4;75874.4;0.37
c52_106.txt;93999.8;0.39;89010.2;0.36
c52_107.txt;69810.6;0.41;66543.2;0.33
c52_108.txt;72478.6;0.45;68109.0;0.3
