c52_1.txt;9944.2;9373.67;0.06;0.72;586.0;0
c52_2.txt;10451.8;9648.45;0.08;0.72;593.0;0
c52_3.txt;9531.8;9114.59;0.04;0.72;634.0;0
c52_4.txt;10490.6;9981.14;0.05;0.72;591.0;0
c52_5.txt;11401.5;10862.21;0.05;0.72;614.0;0
c52_6.txt;11347.5;10389.5;0.08;0.72;589.0;0
c52_7.txt;10328.0;9974.94;0.03;0.72;624.0;0
c52_8.txt;10757.5;10057.32;0.07;0.72;582.0;0
c52_9.txt;11721.4;11132.58;0.05;0.72;604.0;0
c52_10.txt;11837.2;10932.01;0.08;0.72;584.0;0
c52_11.txt;11249.8;10741.84;0.05;0.72;621.0;0
c52_12.txt;11745.4;10739.65;0.09;0.72;580.0;0
c52_13.txt;18510.6;17800.36;0.04;0.72;653.0;0
c52_14.txt;15226.0;13745.97;0.1;0.72;585.0;0
c52_15.txt;17696.0;16480.32;0.07;0.72;624.0;0
c52_16.txt;16072.0;15112.06;0.06;0.72;586.0;0
c52_17.txt;19357.0;18442.78;0.05;0.72;618.0;0
c52_18.txt;16491.5;15024.22;0.09;0.72;583.0;0
c52_19.txt;17825.0;16984.99;0.05;0.72;622.0;0
c52_20.txt;18741.0;17451.47;0.07;0.72;580.0;0
c52_21.txt;20251.6;19207.19;0.05;0.72;634.0;0
c52_22.txt;17941.6;16083.24;0.1;0.72;592.0;0
c52_23.txt;17797.6;16757.95;0.06;0.72;746.0;0
c52_24.txt;17075.0;15836.62;0.07;0.72;591.0;0
c52_25.txt;52170.0;49447.78;0.05;0.72;594.0;0
c52_26.txt;45410.4;42437.08;0.07;0.72;597.0;0
c52_27.txt;48392.2;46751.37;0.03;0.72;586.0;0
c52_28.txt;43194.8;40933.87;0.05;0.72;599.0;0
c52_29.txt;51579.28;49076.8;0.05;0.72;598.0;0
c52_30.txt;46435.5;43310.96;0.07;0.72;580.0;0
c52_31.txt;62917.5;60078.63;0.05;0.72;633.0;0
c52_32.txt;42728.0;39676.5;0.07;0.72;591.0;0
