52_1.txt;8698.8;8698.8;0.0;6.24;12008.0;1
52_2.txt;8781.8;8781.8;0.0;29.37;65131.0;1
52_3.txt;8541.6;8541.6;0.0;5.58;9505.0;1
52_4.txt;8943.8;8943.8;0.0;43.85;99474.0;1
52_5.txt;9717.0;9717.0;0.0;136.48;249388.0;1
52_6.txt;9962.5;9962.5;0.0;245.2;463813.0;1
52_7.txt;9598.0;9598.0;0.0;25.63;49001.0;1
52_8.txt;9803.5;9803.5;0.0;44.92;93764.0;1
52_9.txt;10266.2;10266.2;0.0;15.27;27726.0;1
52_10.txt;10812.8;10705.0;0.01;3600.0;7935965.0;0
52_11.txt;10290.8;10290.8;0.0;21.38;36374.0;1
52_12.txt;10745.6;10745.6;0.0;1197.1;2084575.0;1
