instance,optimal,time
52_1.txt,9269.200000000003,0.009346485137939453
52_10.txt,12408.0,0.00909280776977539
52_2.txt,9263.4,0.010035037994384766
52_3.txt,9179.200000000003,0.009453296661376953
52_4.txt,9687.0,0.010756254196166992
52_5.txt,11292.0,0.011137962341308594
52_6.txt,11347.5,0.023170948028564453
52_7.txt,11157.0,0.011165618896484375
52_8.txt,11223.0,0.01348876953125
52_9.txt,12575.800000000003,0.009363412857055664
